PlotID,site,treatment,plot,month,time,Species,abundances
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Dalbergia.frutescens,0
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Dendropanax.sp.,2
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Eugenia.cuprea,0
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Eugenia.mosenii,1
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Garcinia.gardneriana,2
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Guapira.opposita,0
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Heisteria.silvianii,0
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Hirtella.hebeclada,3
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Marlierea.obscura,0
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Mollinedia.schottiana,1
CAR_open_4_T102_102_tree,CAR,open,4,T102,102,Myrtaceae.sp.,2
CAR_open_4_T108_108_herb,CAR,open,4,T108,108,Araceae.sp.,0
CAR_open_4_T108_108_herb,CAR,open,4,T108,108,Coccocypselum.lanceolatum,9
CAR_open_4_T108_108_herb,CAR,open,4,T108,108,Dichorisandra.sp.,1
CAR_open_4_T108_108_herb,CAR,open,4,T108,108,Philodendron.sp.,5
CAR_open_4_T108_108_herb,CAR,open,4,T108,108,Polypodiaceae.sp. 1,0
CAR_open_4_T108_108_liana,CAR,open,4,T108,108,Apocynaceae.sp. 1,1
CAR_open_4_T108_108_liana,CAR,open,4,T108,108,Schnella.sp.,0
CAR_open_4_T108_108_palm,CAR,open,4,T108,108,Geonoma.pauciflora,3
CAR_open_4_T108_108_shrub,CAR,open,4,T108,108,Psychotria.nuda,7
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Dalbergia.frutescens,0
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Dendropanax.sp.,2
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Eugenia.cuprea,0
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Eugenia.mosenii,1
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Garcinia.gardneriana,2
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Guapira.opposita,0
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Heisteria.silvianii,0
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Hirtella.hebeclada,3
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Marlierea.obscura,0
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Mollinedia.schottiana,1
CAR_open_4_T108_108_tree,CAR,open,4,T108,108,Myrtaceae.sp.,3
CAR_open_5_T006_6_herb,CAR,open,5,T006,6,Acanthaceae.sp.,1
CAR_open_5_T006_6_herb,CAR,open,5,T006,6,Araceae.sp.,2
CAR_open_5_T006_6_herb,CAR,open,5,T006,6,Coccocypselum.cf.,0
CAR_open_5_T006_6_herb,CAR,open,5,T006,6,Coccocypselum.lanceolatum,2
CAR_open_5_T006_6_herb,CAR,open,5,T006,6,Goeppertia.sp.,1
CAR_open_5_T006_6_herb,CAR,open,5,T006,6,Lomariopsis.marginata�,1
CAR_open_5_T006_6_herb,CAR,open,5,T006,6,Orchidaceae.sp.,0
CAR_open_5_T006_6_herb,CAR,open,5,T006,6,Philodendron.sp.,1
CAR_open_5_T006_6_herb,CAR,open,5,T006,6,Polypodiaceae.sp. 1,3
CAR_open_5_T006_6_herb,CAR,open,5,T006,6,Pteridophyta.sp.,0
CAR_open_5_T006_6_liana,CAR,open,5,T006,6,Paullinia.sp.,0
CAR_open_5_T006_6_liana,CAR,open,5,T006,6,Paullinia/Serjania.sp.,0
CAR_open_5_T006_6_palm,CAR,open,5,T006,6,Euterpe.edulis,1
CAR_open_5_T006_6_palm,CAR,open,5,T006,6,Syagrus.romanzoffiana,0
CAR_open_5_T006_6_shrub,CAR,open,5,T006,6,Psychotria.nuda,4
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Calophyllum.brasiliense,1
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Casearia.sp.,0
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Chrysophyllum.cf.,0
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Chrysophyllum.flexuosum,1
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Cupania.cf.,0
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Cupania.oblongifolia,0
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Eugenia..oblongata,1
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Eugenia.sp.,1
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Myrcia.sp.,1
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Myrcia.spectabilis,1
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Myrtaceae.sp.,0
CAR_open_5_T006_6_tree,CAR,open,5,T006,6,Ocotea.dispersa,1
CAR_open_5_T012_12_herb,CAR,open,5,T012,12,Acanthaceae.sp.,0
CAR_open_5_T012_12_herb,CAR,open,5,T012,12,Araceae.sp.,2
CAR_open_5_T012_12_herb,CAR,open,5,T012,12,Coccocypselum.cf.,0
CAR_open_5_T012_12_herb,CAR,open,5,T012,12,Coccocypselum.lanceolatum,2
CAR_open_5_T012_12_herb,CAR,open,5,T012,12,Goeppertia.sp.,1
CAR_open_5_T012_12_herb,CAR,open,5,T012,12,Lomariopsis.marginata�,1
CAR_open_5_T012_12_herb,CAR,open,5,T012,12,Orchidaceae.sp.,0
CAR_open_5_T012_12_herb,CAR,open,5,T012,12,Philodendron.sp.,1
CAR_open_5_T012_12_herb,CAR,open,5,T012,12,Polypodiaceae.sp. 1,3
CAR_open_5_T012_12_herb,CAR,open,5,T012,12,Pteridophyta.sp.,0
CAR_open_5_T012_12_liana,CAR,open,5,T012,12,Paullinia.sp.,0
CAR_open_5_T012_12_liana,CAR,open,5,T012,12,Paullinia/Serjania.sp.,0
CAR_open_5_T012_12_palm,CAR,open,5,T012,12,Euterpe.edulis,1
CAR_open_5_T012_12_palm,CAR,open,5,T012,12,Syagrus.romanzoffiana,0
CAR_open_5_T012_12_shrub,CAR,open,5,T012,12,Psychotria.nuda,4
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Calophyllum.brasiliense,1
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Casearia.sp.,0
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Chrysophyllum.cf.,0
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Chrysophyllum.flexuosum,1
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Cupania.cf.,0
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Cupania.oblongifolia,0
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Eugenia..oblongata,1
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Eugenia.sp.,1
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Myrcia.sp.,1
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Myrcia.spectabilis,0
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Myrtaceae.sp.,0
CAR_open_5_T012_12_tree,CAR,open,5,T012,12,Ocotea.dispersa,1
CAR_open_5_T018_18_herb,CAR,open,5,T018,18,Acanthaceae.sp.,0
CAR_open_5_T018_18_herb,CAR,open,5,T018,18,Araceae.sp.,2
CAR_open_5_T018_18_herb,CAR,open,5,T018,18,Coccocypselum.cf.,0
CAR_open_5_T018_18_herb,CAR,open,5,T018,18,Coccocypselum.lanceolatum,2
CAR_open_5_T018_18_herb,CAR,open,5,T018,18,Goeppertia.sp.,1
CAR_open_5_T018_18_herb,CAR,open,5,T018,18,Lomariopsis.marginata�,1
CAR_open_5_T018_18_herb,CAR,open,5,T018,18,Orchidaceae.sp.,0
CAR_open_5_T018_18_herb,CAR,open,5,T018,18,Philodendron.sp.,1
CAR_open_5_T018_18_herb,CAR,open,5,T018,18,Polypodiaceae.sp. 1,3
CAR_open_5_T018_18_herb,CAR,open,5,T018,18,Pteridophyta.sp.,0
CAR_open_5_T018_18_liana,CAR,open,5,T018,18,Paullinia.sp.,0
CAR_open_5_T018_18_liana,CAR,open,5,T018,18,Paullinia/Serjania.sp.,0
CAR_open_5_T018_18_palm,CAR,open,5,T018,18,Euterpe.edulis,2
CAR_open_5_T018_18_palm,CAR,open,5,T018,18,Syagrus.romanzoffiana,0
CAR_open_5_T018_18_shrub,CAR,open,5,T018,18,Psychotria.nuda,4
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Calophyllum.brasiliense,0
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Casearia.sp.,0
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Chrysophyllum.cf.,0
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Chrysophyllum.flexuosum,1
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Cupania.cf.,0
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Cupania.oblongifolia,0
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Eugenia..oblongata,1
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Eugenia.sp.,1
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Myrcia.sp.,1
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Myrcia.spectabilis,0
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Myrtaceae.sp.,0
CAR_open_5_T018_18_tree,CAR,open,5,T018,18,Ocotea.dispersa,1
CAR_open_5_T024_24_herb,CAR,open,5,T024,24,Acanthaceae.sp.,0
CAR_open_5_T024_24_herb,CAR,open,5,T024,24,Araceae.sp.,2
CAR_open_5_T024_24_herb,CAR,open,5,T024,24,Coccocypselum.cf.,0
CAR_open_5_T024_24_herb,CAR,open,5,T024,24,Coccocypselum.lanceolatum,4
CAR_open_5_T024_24_herb,CAR,open,5,T024,24,Goeppertia.sp.,1
CAR_open_5_T024_24_herb,CAR,open,5,T024,24,Lomariopsis.marginata�,1
CAR_open_5_T024_24_herb,CAR,open,5,T024,24,Orchidaceae.sp.,0
CAR_open_5_T024_24_herb,CAR,open,5,T024,24,Philodendron.sp.,1
CAR_open_5_T024_24_herb,CAR,open,5,T024,24,Polypodiaceae.sp. 1,3
CAR_open_5_T024_24_herb,CAR,open,5,T024,24,Pteridophyta.sp.,0
CAR_open_5_T024_24_liana,CAR,open,5,T024,24,Paullinia.sp.,0
CAR_open_5_T024_24_liana,CAR,open,5,T024,24,Paullinia/Serjania.sp.,0
CAR_open_5_T024_24_palm,CAR,open,5,T024,24,Euterpe.edulis,5
CAR_open_5_T024_24_palm,CAR,open,5,T024,24,Syagrus.romanzoffiana,0
CAR_open_5_T024_24_shrub,CAR,open,5,T024,24,Psychotria.nuda,3
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Calophyllum.brasiliense,0
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Casearia.sp.,0
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Chrysophyllum.cf.,0
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Chrysophyllum.flexuosum,1
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Cupania.cf.,0
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Cupania.oblongifolia,0
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Eugenia..oblongata,1
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Eugenia.sp.,1
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Myrcia.sp.,1
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Myrcia.spectabilis,0
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Myrtaceae.sp.,0
CAR_open_5_T024_24_tree,CAR,open,5,T024,24,Ocotea.dispersa,0
CAR_open_5_T030_30_herb,CAR,open,5,T030,30,Acanthaceae.sp.,0
CAR_open_5_T030_30_herb,CAR,open,5,T030,30,Araceae.sp.,3
CAR_open_5_T030_30_herb,CAR,open,5,T030,30,Coccocypselum.cf.,0
CAR_open_5_T030_30_herb,CAR,open,5,T030,30,Coccocypselum.lanceolatum,4
CAR_open_5_T030_30_herb,CAR,open,5,T030,30,Goeppertia.sp.,1
CAR_open_5_T030_30_herb,CAR,open,5,T030,30,Lomariopsis.marginata�,1
CAR_open_5_T030_30_herb,CAR,open,5,T030,30,Orchidaceae.sp.,0
CAR_open_5_T030_30_herb,CAR,open,5,T030,30,Philodendron.sp.,1
CAR_open_5_T030_30_herb,CAR,open,5,T030,30,Polypodiaceae.sp. 1,3
CAR_open_5_T030_30_herb,CAR,open,5,T030,30,Pteridophyta.sp.,0
CAR_open_5_T030_30_liana,CAR,open,5,T030,30,Paullinia.sp.,0
CAR_open_5_T030_30_liana,CAR,open,5,T030,30,Paullinia/Serjania.sp.,0
CAR_open_5_T030_30_palm,CAR,open,5,T030,30,Euterpe.edulis,8
CAR_open_5_T030_30_palm,CAR,open,5,T030,30,Syagrus.romanzoffiana,2
CAR_open_5_T030_30_shrub,CAR,open,5,T030,30,Psychotria.nuda,3
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Calophyllum.brasiliense,0
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Casearia.sp.,0
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Chrysophyllum.cf.,0
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Chrysophyllum.flexuosum,1
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Cupania.cf.,0
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Cupania.oblongifolia,0
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Eugenia..oblongata,1
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Eugenia.sp.,1
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Myrcia.sp.,1
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Myrcia.spectabilis,0
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Myrtaceae.sp.,1
CAR_open_5_T030_30_tree,CAR,open,5,T030,30,Ocotea.dispersa,0
CAR_open_5_T036_36_herb,CAR,open,5,T036,36,Acanthaceae.sp.,1
CAR_open_5_T036_36_herb,CAR,open,5,T036,36,Araceae.sp.,2
CAR_open_5_T036_36_herb,CAR,open,5,T036,36,Coccocypselum.cf.,0
CAR_open_5_T036_36_herb,CAR,open,5,T036,36,Coccocypselum.lanceolatum,6
CAR_open_5_T036_36_herb,CAR,open,5,T036,36,Goeppertia.sp.,1
CAR_open_5_T036_36_herb,CAR,open,5,T036,36,Lomariopsis.marginata�,1
CAR_open_5_T036_36_herb,CAR,open,5,T036,36,Orchidaceae.sp.,1
CAR_open_5_T036_36_herb,CAR,open,5,T036,36,Philodendron.sp.,1
CAR_open_5_T036_36_herb,CAR,open,5,T036,36,Polypodiaceae.sp. 1,2
CAR_open_5_T036_36_herb,CAR,open,5,T036,36,Pteridophyta.sp.,0
CAR_open_5_T036_36_liana,CAR,open,5,T036,36,Paullinia.sp.,0
CAR_open_5_T036_36_liana,CAR,open,5,T036,36,Paullinia/Serjania.sp.,0
CAR_open_5_T036_36_palm,CAR,open,5,T036,36,Euterpe.edulis,8
CAR_open_5_T036_36_palm,CAR,open,5,T036,36,Syagrus.romanzoffiana,2
CAR_open_5_T036_36_shrub,CAR,open,5,T036,36,Psychotria.nuda,3
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Calophyllum.brasiliense,0
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Casearia.sp.,0
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Chrysophyllum.cf.,0
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Chrysophyllum.flexuosum,1
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Cupania.cf.,0
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Cupania.oblongifolia,0
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Eugenia..oblongata,1
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Eugenia.sp.,1
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Myrcia.sp.,1
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Myrcia.spectabilis,0
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Myrtaceae.sp.,2
CAR_open_5_T036_36_tree,CAR,open,5,T036,36,Ocotea.dispersa,0
CAR_open_5_T042_42_herb,CAR,open,5,T042,42,Acanthaceae.sp.,1
CAR_open_5_T042_42_herb,CAR,open,5,T042,42,Araceae.sp.,3
CAR_open_5_T042_42_herb,CAR,open,5,T042,42,Coccocypselum.cf.,0
CAR_open_5_T042_42_herb,CAR,open,5,T042,42,Coccocypselum.lanceolatum,11
CAR_open_5_T042_42_herb,CAR,open,5,T042,42,Goeppertia.sp.,1
CAR_open_5_T042_42_herb,CAR,open,5,T042,42,Lomariopsis.marginata�,1
CAR_open_5_T042_42_herb,CAR,open,5,T042,42,Orchidaceae.sp.,1
CAR_open_5_T042_42_herb,CAR,open,5,T042,42,Philodendron.sp.,1
CAR_open_5_T042_42_herb,CAR,open,5,T042,42,Polypodiaceae.sp. 1,2
CAR_open_5_T042_42_herb,CAR,open,5,T042,42,Pteridophyta.sp.,0
CAR_open_5_T042_42_liana,CAR,open,5,T042,42,Paullinia.sp.,0
CAR_open_5_T042_42_liana,CAR,open,5,T042,42,Paullinia/Serjania.sp.,0
CAR_open_5_T042_42_palm,CAR,open,5,T042,42,Euterpe.edulis,6
CAR_open_5_T042_42_palm,CAR,open,5,T042,42,Syagrus.romanzoffiana,2
CAR_open_5_T042_42_shrub,CAR,open,5,T042,42,Psychotria.nuda,4
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Calophyllum.brasiliense,0
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Casearia.sp.,0
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Chrysophyllum.cf.,0
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Chrysophyllum.flexuosum,1
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Cupania.cf.,0
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Cupania.oblongifolia,0
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Eugenia..oblongata,1
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Eugenia.sp.,1
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Myrcia.sp.,1
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Myrcia.spectabilis,0
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Myrtaceae.sp.,2
CAR_open_5_T042_42_tree,CAR,open,5,T042,42,Ocotea.dispersa,0
CAR_open_5_T048_48_herb,CAR,open,5,T048,48,Acanthaceae.sp.,1
CAR_open_5_T048_48_herb,CAR,open,5,T048,48,Araceae.sp.,3
CAR_open_5_T048_48_herb,CAR,open,5,T048,48,Coccocypselum.cf.,0
CAR_open_5_T048_48_herb,CAR,open,5,T048,48,Coccocypselum.lanceolatum,12
CAR_open_5_T048_48_herb,CAR,open,5,T048,48,Goeppertia.sp.,1
CAR_open_5_T048_48_herb,CAR,open,5,T048,48,Lomariopsis.marginata�,1
CAR_open_5_T048_48_herb,CAR,open,5,T048,48,Orchidaceae.sp.,1
CAR_open_5_T048_48_herb,CAR,open,5,T048,48,Philodendron.sp.,1
CAR_open_5_T048_48_herb,CAR,open,5,T048,48,Polypodiaceae.sp. 1,2
CAR_open_5_T048_48_herb,CAR,open,5,T048,48,Pteridophyta.sp.,1
CAR_open_5_T048_48_liana,CAR,open,5,T048,48,Paullinia.sp.,0
CAR_open_5_T048_48_liana,CAR,open,5,T048,48,Paullinia/Serjania.sp.,0
CAR_open_5_T048_48_palm,CAR,open,5,T048,48,Euterpe.edulis,5
CAR_open_5_T048_48_palm,CAR,open,5,T048,48,Syagrus.romanzoffiana,2
CAR_open_5_T048_48_shrub,CAR,open,5,T048,48,Psychotria.nuda,3
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Calophyllum.brasiliense,0
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Casearia.sp.,0
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Chrysophyllum.cf.,0
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Chrysophyllum.flexuosum,1
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Cupania.cf.,0
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Cupania.oblongifolia,0
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Eugenia..oblongata,1
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Eugenia.sp.,1
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Myrcia.sp.,1
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Myrcia.spectabilis,0
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Myrtaceae.sp.,2
CAR_open_5_T048_48_tree,CAR,open,5,T048,48,Ocotea.dispersa,0
CAR_open_5_T054_54_herb,CAR,open,5,T054,54,Acanthaceae.sp.,1
CAR_open_5_T054_54_herb,CAR,open,5,T054,54,Araceae.sp.,3
CAR_open_5_T054_54_herb,CAR,open,5,T054,54,Coccocypselum.cf.,0
CAR_open_5_T054_54_herb,CAR,open,5,T054,54,Coccocypselum.lanceolatum,11
CAR_open_5_T054_54_herb,CAR,open,5,T054,54,Goeppertia.sp.,1
CAR_open_5_T054_54_herb,CAR,open,5,T054,54,Lomariopsis.marginata�,1
CAR_open_5_T054_54_herb,CAR,open,5,T054,54,Orchidaceae.sp.,1
CAR_open_5_T054_54_herb,CAR,open,5,T054,54,Philodendron.sp.,1
CAR_open_5_T054_54_herb,CAR,open,5,T054,54,Polypodiaceae.sp. 1,2
CAR_open_5_T054_54_herb,CAR,open,5,T054,54,Pteridophyta.sp.,1
CAR_open_5_T054_54_liana,CAR,open,5,T054,54,Paullinia.sp.,0
CAR_open_5_T054_54_liana,CAR,open,5,T054,54,Paullinia/Serjania.sp.,1
CAR_open_5_T054_54_palm,CAR,open,5,T054,54,Euterpe.edulis,6
CAR_open_5_T054_54_palm,CAR,open,5,T054,54,Syagrus.romanzoffiana,2
CAR_open_5_T054_54_shrub,CAR,open,5,T054,54,Psychotria.nuda,3
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Calophyllum.brasiliense,0
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Casearia.sp.,0
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Chrysophyllum.cf.,1
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Chrysophyllum.flexuosum,1
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Cupania.cf.,0
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Cupania.oblongifolia,0
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Eugenia..oblongata,1
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Eugenia.sp.,1
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Myrcia.sp.,1
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Myrcia.spectabilis,0
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Myrtaceae.sp.,2
CAR_open_5_T054_54_tree,CAR,open,5,T054,54,Ocotea.dispersa,0
CAR_open_5_T060_60_herb,CAR,open,5,T060,60,Acanthaceae.sp.,1
CAR_open_5_T060_60_herb,CAR,open,5,T060,60,Araceae.sp.,3
CAR_open_5_T060_60_herb,CAR,open,5,T060,60,Coccocypselum.cf.,0
CAR_open_5_T060_60_herb,CAR,open,5,T060,60,Coccocypselum.lanceolatum,13
CAR_open_5_T060_60_herb,CAR,open,5,T060,60,Goeppertia.sp.,2
CAR_open_5_T060_60_herb,CAR,open,5,T060,60,Lomariopsis.marginata�,1
CAR_open_5_T060_60_herb,CAR,open,5,T060,60,Orchidaceae.sp.,1
CAR_open_5_T060_60_herb,CAR,open,5,T060,60,Philodendron.sp.,1
CAR_open_5_T060_60_herb,CAR,open,5,T060,60,Polypodiaceae.sp. 1,2
CAR_open_5_T060_60_herb,CAR,open,5,T060,60,Pteridophyta.sp.,1
CAR_open_5_T060_60_liana,CAR,open,5,T060,60,Paullinia.sp.,0
CAR_open_5_T060_60_liana,CAR,open,5,T060,60,Paullinia/Serjania.sp.,1
CAR_open_5_T060_60_palm,CAR,open,5,T060,60,Euterpe.edulis,6
CAR_open_5_T060_60_palm,CAR,open,5,T060,60,Syagrus.romanzoffiana,2
CAR_open_5_T060_60_shrub,CAR,open,5,T060,60,Psychotria.nuda,3
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Calophyllum.brasiliense,0
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Casearia.sp.,0
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Chrysophyllum.cf.,0
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Chrysophyllum.flexuosum,1
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Cupania.cf.,0
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Cupania.oblongifolia,0
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Eugenia..oblongata,1
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Eugenia.sp.,1
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Myrcia.sp.,1
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Myrcia.spectabilis,0
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Myrtaceae.sp.,2
CAR_open_5_T060_60_tree,CAR,open,5,T060,60,Ocotea.dispersa,0
CAR_open_5_T066_66_herb,CAR,open,5,T066,66,Acanthaceae.sp.,0
CAR_open_5_T066_66_herb,CAR,open,5,T066,66,Araceae.sp.,1
CAR_open_5_T066_66_herb,CAR,open,5,T066,66,Coccocypselum.cf.,0
CAR_open_5_T066_66_herb,CAR,open,5,T066,66,Coccocypselum.lanceolatum,13
CAR_open_5_T066_66_herb,CAR,open,5,T066,66,Goeppertia.sp.,2
CAR_open_5_T066_66_herb,CAR,open,5,T066,66,Lomariopsis.marginata�,1
CAR_open_5_T066_66_herb,CAR,open,5,T066,66,Orchidaceae.sp.,0
CAR_open_5_T066_66_herb,CAR,open,5,T066,66,Philodendron.sp.,1
CAR_open_5_T066_66_herb,CAR,open,5,T066,66,Polypodiaceae.sp. 1,2
CAR_open_5_T066_66_herb,CAR,open,5,T066,66,Pteridophyta.sp.,1
CAR_open_5_T066_66_liana,CAR,open,5,T066,66,Paullinia.sp.,0
CAR_open_5_T066_66_liana,CAR,open,5,T066,66,Paullinia/Serjania.sp.,1
CAR_open_5_T066_66_palm,CAR,open,5,T066,66,Euterpe.edulis,6
CAR_open_5_T066_66_palm,CAR,open,5,T066,66,Syagrus.romanzoffiana,2
CAR_open_5_T066_66_shrub,CAR,open,5,T066,66,Psychotria.nuda,3
CAR_open_5_T066_66_tree,CAR,open,5,T066,66,Calophyllum.brasiliense,0
CAR_open_5_T066_66_tree,CAR,open,5,T066,66,Casearia.sp.,0
CAR_open_5_T066_66_tree,CAR,open,5,T066,66,Chrysophyllum.cf.,0
CAR_open_5_T066_66_tree,CAR,open,5,T066,66,Chrysophyllum.flexuosum,1
CAR_open_5_T066_66_tree,CAR,open,5,T066,66,Cupania.cf.,0
CAR_open_5_T066_66_tree,CAR,open,5,T066,66,Cupania.oblongifolia,0
CAR_open_5_T066_66_tree,CAR,open,5,T066,66,Eugenia..oblongata,0
CAR_open_5_T066_66_tree,CAR,open,5,T066,66,Eugenia.sp.,1
CAR_open_5_T066_66_tree,CAR,open,5,T066,66,Myrcia.sp.,1
CAR_open_5_T066_66_tree,CAR,open,5,T066,66,Myrcia.spectabilis,0
